season,date,round,homeTeam,awayTeam,startTimeLocal,venue,quarter,teamName,scoreType,playerName,scoreTime_mmss,scoreTime_secInQtr,scorePoints,homeTeamPoints,awayTeamPoints,homeTeamRunningScore,awayTeamRunningScore,matchID,Q1_s,Q2_s,Q3_s,Q4_s,gameDuration_s,Q1Q2_s,Q1Q2Q3_s,scoreTime_seconds,scoreTime_pct,homeTeamFinalScore,awayTeamFinalScore,homeMinusAwayScore,homeTeamResult,winningTeam,losingTeam
2016,22/05/2016,9,Melbourne,Brisbane,1:10,M.C.G.,4,Brisbane,Goal,Dayne Zorko,17M 1S,1021,6,0,6,105,61,2016-05-22_R9_Melbourne-v-Brisbane Lions,1866,1832,1725,1889,7312,3698,5423,6444,88.1,131,68,63,Win,Melbourne,Brisbane
2016,22/05/2016,9,Melbourne,Brisbane,1:10,M.C.G.,4,Brisbane,Behind,Ben Keays,18M 48S,1128,1,0,1,105,62,2016-05-22_R9_Melbourne-v-Brisbane Lions,1866,1832,1725,1889,7312,3698,5423,6551,89.6,131,68,63,Win,Melbourne,Brisbane
2016,22/05/2016,9,Melbourne,Brisbane,1:10,M.C.G.,4,Melbourne,Goal,James Harmes,20M 13S,1213,6,6,0,111,62,2016-05-22_R9_Melbourne-v-Brisbane Lions,1866,1832,1725,1889,7312,3698,5423,6636,90.8,131,68,63,Win,Melbourne,Brisbane
2016,22/05/2016,9,Melbourne,Brisbane,1:10,M.C.G.,4,Melbourne,Behind,Clayton Oliver,21M 21S,1281,1,1,0,112,62,2016-05-22_R9_Melbourne-v-Brisbane Lions,1866,1832,1725,1889,7312,3698,5423,6704,91.7,131,68,63,Win,Melbourne,Brisbane
2016,22/05/2016,9,Melbourne,Brisbane,1:10,M.C.G.,4,Melbourne,Goal,Jack Viney,22M 31S,1351,6,6,0,118,62,2016-05-22_R9_Melbourne-v-Brisbane Lions,1866,1832,1725,1889,7312,3698,5423,6774,92.6,131,68,63,Win,Melbourne,Brisbane
2016,22/05/2016,9,Melbourne,Brisbane,1:10,M.C.G.,4,Melbourne,Goal,James Harmes,25M 20S,1520,6,6,0,124,62,2016-05-22_R9_Melbourne-v-Brisbane Lions,1866,1832,1725,1889,7312,3698,5423,6943,95,131,68,63,Win,Melbourne,Brisbane
2016,22/05/2016,9,Melbourne,Brisbane,1:10,M.C.G.,4,Brisbane,Goal,Ryan Lester,26M 26S,1586,6,0,6,124,68,2016-05-22_R9_Melbourne-v-Brisbane Lions,1866,1832,1725,1889,7312,3698,5423,7009,95.9,131,68,63,Win,Melbourne,Brisbane
2016,22/05/2016,9,Melbourne,Brisbane,1:10,M.C.G.,4,Melbourne,Goal,James Harmes,28M 34S,1714,6,6,0,130,68,2016-05-22_R9_Melbourne-v-Brisbane Lions,1866,1832,1725,1889,7312,3698,5423,7137,97.6,131,68,63,Win,Melbourne,Brisbane
2016,22/05/2016,9,Melbourne,Brisbane,1:10,M.C.G.,4,Melbourne,Behind,Jeff Garlett,29M 47S,1787,1,1,0,131,68,2016-05-22_R9_Melbourne-v-Brisbane Lions,1866,1832,1725,1889,7312,3698,5423,7210,98.6,131,68,63,Win,Melbourne,Brisbane
2016,22/05/2016,9,Greater Western Sydney,Western Bulldogs,3:20,Sydney Showground,1,Greater Western Sydney,Goal,Jeremy Cameron,44S,44,6,6,0,6,0,2016-05-22_R9_Greater Western Sydney-v-Western Bulldogs,2076,1868,1860,1683,7487,3944,5804,44,0.6,98,73,25,Win,Greater Western Sydney,Western Bulldogs
2016,22/05/2016,9,Greater Western Sydney,Western Bulldogs,3:20,Sydney Showground,1,Greater Western Sydney,Goal,Lachie Whitfield,2M 35S,155,6,6,0,12,0,2016-05-22_R9_Greater Western Sydney-v-Western Bulldogs,2076,1868,1860,1683,7487,3944,5804,155,2.1,98,73,25,Win,Greater Western Sydney,Western Bulldogs
2016,22/05/2016,9,Greater Western Sydney,Western Bulldogs,3:20,Sydney Showground,1,Greater Western Sydney,Behind,Toby Greene,4M 58S,298,1,1,0,13,0,2016-05-22_R9_Greater Western Sydney-v-Western Bulldogs,2076,1868,1860,1683,7487,3944,5804,298,4,98,73,25,Win,Greater Western Sydney,Western Bulldogs
2016,22/05/2016,9,Greater Western Sydney,Western Bulldogs,3:20,Sydney Showground,1,Greater Western Sydney,Behind,Rushed behind,6M 3S,363,1,1,0,14,0,2016-05-22_R9_Greater Western Sydney-v-Western Bulldogs,2076,1868,1860,1683,7487,3944,5804,363,4.8,98,73,25,Win,Greater Western Sydney,Western Bulldogs
2016,22/05/2016,9,Greater Western Sydney,Western Bulldogs,3:20,Sydney Showground,1,Greater Western Sydney,Goal,Jeremy Cameron,7M 5S,425,6,6,0,20,0,2016-05-22_R9_Greater Western Sydney-v-Western Bulldogs,2076,1868,1860,1683,7487,3944,5804,425,5.7,98,73,25,Win,Greater Western Sydney,Western Bulldogs
2016,22/05/2016,9,Greater Western Sydney,Western Bulldogs,3:20,Sydney Showground,1,Western Bulldogs,Behind,Rushed behind,14M 3S,843,1,0,1,20,1,2016-05-22_R9_Greater Western Sydney-v-Western Bulldogs,2076,1868,1860,1683,7487,3944,5804,843,11.3,98,73,25,Win,Greater Western Sydney,Western Bulldogs
2016,22/05/2016,9,Greater Western Sydney,Western Bulldogs,3:20,Sydney Showground,1,Western Bulldogs,Behind,Lachie Hunter,15M 34S,934,1,0,1,20,2,2016-05-22_R9_Greater Western Sydney-v-Western Bulldogs,2076,1868,1860,1683,7487,3944,5804,934,12.5,98,73,25,Win,Greater Western Sydney,Western Bulldogs
2016,22/05/2016,9,Greater Western Sydney,Western Bulldogs,3:20,Sydney Showground,1,Western Bulldogs,Goal,Lachie Hunter,17M 0S,1020,6,0,6,20,8,2016-05-22_R9_Greater Western Sydney-v-Western Bulldogs,2076,1868,1860,1683,7487,3944,5804,1020,13.6,98,73,25,Win,Greater Western Sydney,Western Bulldogs
2016,22/05/2016,9,Greater Western Sydney,Western Bulldogs,3:20,Sydney Showground,1,Western Bulldogs,Goal,Lin Jong,18M 34S,1114,6,0,6,20,14,2016-05-22_R9_Greater Western Sydney-v-Western Bulldogs,2076,1868,1860,1683,7487,3944,5804,1114,14.9,98,73,25,Win,Greater Western Sydney,Western Bulldogs
2016,22/05/2016,9,Greater Western Sydney,Western Bulldogs,3:20,Sydney Showground,1,Greater Western Sydney,Goal,Jeremy Cameron,19M 57S,1197,6,6,0,26,14,2016-05-22_R9_Greater Western Sydney-v-Western Bulldogs,2076,1868,1860,1683,7487,3944,5804,1197,16,98,73,25,Win,Greater Western Sydney,Western Bulldogs
2016,22/05/2016,9,Greater Western Sydney,Western Bulldogs,3:20,Sydney Showground,1,Western Bulldogs,Behind,Rushed behind,21M 21S,1281,1,0,1,26,15,2016-05-22_R9_Greater Western Sydney-v-Western Bulldogs,2076,1868,1860,1683,7487,3944,5804,1281,17.1,98,73,25,Win,Greater Western Sydney,Western Bulldogs
2016,22/05/2016,9,Greater Western Sydney,Western Bulldogs,3:20,Sydney Showground,1,Greater Western Sydney,Behind,Stephen Coniglio,27M 47S,1667,1,1,0,27,15,2016-05-22_R9_Greater Western Sydney-v-Western Bulldogs,2076,1868,1860,1683,7487,3944,5804,1667,22.3,98,73,25,Win,Greater Western Sydney,Western Bulldogs
2016,22/05/2016,9,Greater Western Sydney,Western Bulldogs,3:20,Sydney Showground,1,Western Bulldogs,Behind,Marcus Bontempelli,29M 10S,1750,1,0,1,27,16,2016-05-22_R9_Greater Western Sydney-v-Western Bulldogs,2076,1868,1860,1683,7487,3944,5804,1750,23.4,98,73,25,Win,Greater Western Sydney,Western Bulldogs
2016,22/05/2016,9,Greater Western Sydney,Western Bulldogs,3:20,Sydney Showground,1,Western Bulldogs,Goal,Lin Jong,30M 54S,1854,6,0,6,27,22,2016-05-22_R9_Greater Western Sydney-v-Western Bulldogs,2076,1868,1860,1683,7487,3944,5804,1854,24.8,98,73,25,Win,Greater Western Sydney,Western Bulldogs
2016,22/05/2016,9,Greater Western Sydney,Western Bulldogs,3:20,Sydney Showground,2,Western Bulldogs,Goal,Jake Stringer,1M 40S,100,6,0,6,27,28,2016-05-22_R9_Greater Western Sydney-v-Western Bulldogs,2076,1868,1860,1683,7487,3944,5804,2176,29.1,98,73,25,Win,Greater Western Sydney,Western Bulldogs
2016,22/05/2016,9,Greater Western Sydney,Western Bulldogs,3:20,Sydney Showground,2,Greater Western Sydney,Goal,Jeremy Cameron,4M 43S,283,6,6,0,33,28,2016-05-22_R9_Greater Western Sydney-v-Western Bulldogs,2076,1868,1860,1683,7487,3944,5804,2359,31.5,98,73,25,Win,Greater Western Sydney,Western Bulldogs
2016,22/05/2016,9,Greater Western Sydney,Western Bulldogs,3:20,Sydney Showground,2,Greater Western Sydney,Goal,Dylan Shiel,8M 30S,510,6,6,0,39,28,2016-05-22_R9_Greater Western Sydney-v-Western Bulldogs,2076,1868,1860,1683,7487,3944,5804,2586,34.5,98,73,25,Win,Greater Western Sydney,Western Bulldogs
2016,22/05/2016,9,Greater Western Sydney,Western Bulldogs,3:20,Sydney Showground,2,Greater Western Sydney,Goal,Rhys Palmer,10M 23S,623,6,6,0,45,28,2016-05-22_R9_Greater Western Sydney-v-Western Bulldogs,2076,1868,1860,1683,7487,3944,5804,2699,36,98,73,25,Win,Greater Western Sydney,Western Bulldogs
2016,22/05/2016,9,Greater Western Sydney,Western Bulldogs,3:20,Sydney Showground,2,Greater Western Sydney,Goal,Tom Scully,11M 23S,683,6,6,0,51,28,2016-05-22_R9_Greater Western Sydney-v-Western Bulldogs,2076,1868,1860,1683,7487,3944,5804,2759,36.9,98,73,25,Win,Greater Western Sydney,Western Bulldogs
2016,22/05/2016,9,Greater Western Sydney,Western Bulldogs,3:20,Sydney Showground,2,Greater Western Sydney,Goal,Toby Greene,13M 6S,786,6,6,0,57,28,2016-05-22_R9_Greater Western Sydney-v-Western Bulldogs,2076,1868,1860,1683,7487,3944,5804,2862,38.2,98,73,25,Win,Greater Western Sydney,Western Bulldogs
2016,22/05/2016,9,Greater Western Sydney,Western Bulldogs,3:20,Sydney Showground,2,Western Bulldogs,Goal,Tom Campbell,14M 35S,875,6,0,6,57,34,2016-05-22_R9_Greater Western Sydney-v-Western Bulldogs,2076,1868,1860,1683,7487,3944,5804,2951,39.4,98,73,25,Win,Greater Western Sydney,Western Bulldogs
2016,22/05/2016,9,Greater Western Sydney,Western Bulldogs,3:20,Sydney Showground,2,Western Bulldogs,Goal,Mitch Wallis,16M 53S,1013,6,0,6,57,40,2016-05-22_R9_Greater Western Sydney-v-Western Bulldogs,2076,1868,1860,1683,7487,3944,5804,3089,41.3,98,73,25,Win,Greater Western Sydney,Western Bulldogs
2016,22/05/2016,9,Greater Western Sydney,Western Bulldogs,3:20,Sydney Showground,2,Greater Western Sydney,Behind,Jeremy Cameron,18M 44S,1124,1,1,0,58,40,2016-05-22_R9_Greater Western Sydney-v-Western Bulldogs,2076,1868,1860,1683,7487,3944,5804,3200,42.7,98,73,25,Win,Greater Western Sydney,Western Bulldogs
2016,22/05/2016,9,Greater Western Sydney,Western Bulldogs,3:20,Sydney Showground,2,Western Bulldogs,Behind,Jordan Roughead,20M 1S,1201,1,0,1,58,41,2016-05-22_R9_Greater Western Sydney-v-Western Bulldogs,2076,1868,1860,1683,7487,3944,5804,3277,43.8,98,73,25,Win,Greater Western Sydney,Western Bulldogs
2016,22/05/2016,9,Greater Western Sydney,Western Bulldogs,3:20,Sydney Showground,2,Greater Western Sydney,Behind,Rushed behind,24M 13S,1453,1,1,0,59,41,2016-05-22_R9_Greater Western Sydney-v-Western Bulldogs,2076,1868,1860,1683,7487,3944,5804,3529,47.1,98,73,25,Win,Greater Western Sydney,Western Bulldogs
2016,22/05/2016,9,Greater Western Sydney,Western Bulldogs,3:20,Sydney Showground,2,Western Bulldogs,Behind,Rushed behind,26M 58S,1618,1,0,1,59,42,2016-05-22_R9_Greater Western Sydney-v-Western Bulldogs,2076,1868,1860,1683,7487,3944,5804,3694,49.3,98,73,25,Win,Greater Western Sydney,Western Bulldogs
2016,22/05/2016,9,Greater Western Sydney,Western Bulldogs,3:20,Sydney Showground,3,Greater Western Sydney,Goal,Steve Johnson,5M 53S,353,6,6,0,65,42,2016-05-22_R9_Greater Western Sydney-v-Western Bulldogs,2076,1868,1860,1683,7487,3944,5804,4297,57.4,98,73,25,Win,Greater Western Sydney,Western Bulldogs
2016,22/05/2016,9,Greater Western Sydney,Western Bulldogs,3:20,Sydney Showground,3,Western Bulldogs,Behind,Tom Campbell,8M 22S,502,1,0,1,65,43,2016-05-22_R9_Greater Western Sydney-v-Western Bulldogs,2076,1868,1860,1683,7487,3944,5804,4446,59.4,98,73,25,Win,Greater Western Sydney,Western Bulldogs
2016,22/05/2016,9,Greater Western Sydney,Western Bulldogs,3:20,Sydney Showground,3,Greater Western Sydney,Behind,Jeremy Cameron,10M 50S,650,1,1,0,66,43,2016-05-22_R9_Greater Western Sydney-v-Western Bulldogs,2076,1868,1860,1683,7487,3944,5804,4594,61.4,98,73,25,Win,Greater Western Sydney,Western Bulldogs
2016,22/05/2016,9,Greater Western Sydney,Western Bulldogs,3:20,Sydney Showground,3,Greater Western Sydney,Goal,Steve Johnson,11M 46S,706,6,6,0,72,43,2016-05-22_R9_Greater Western Sydney-v-Western Bulldogs,2076,1868,1860,1683,7487,3944,5804,4650,62.1,98,73,25,Win,Greater Western Sydney,Western Bulldogs
2016,22/05/2016,9,Greater Western Sydney,Western Bulldogs,3:20,Sydney Showground,3,Western Bulldogs,Goal,Toby McLean,13M 2S,782,6,0,6,72,49,2016-05-22_R9_Greater Western Sydney-v-Western Bulldogs,2076,1868,1860,1683,7487,3944,5804,4726,63.1,98,73,25,Win,Greater Western Sydney,Western Bulldogs
2016,22/05/2016,9,Greater Western Sydney,Western Bulldogs,3:20,Sydney Showground,3,Western Bulldogs,Behind,Rushed behind,14M 6S,846,1,0,1,72,50,2016-05-22_R9_Greater Western Sydney-v-Western Bulldogs,2076,1868,1860,1683,7487,3944,5804,4790,64,98,73,25,Win,Greater Western Sydney,Western Bulldogs
2016,22/05/2016,9,Greater Western Sydney,Western Bulldogs,3:20,Sydney Showground,3,Greater Western Sydney,Goal,Stephen Coniglio,18M 35S,1115,6,6,0,78,50,2016-05-22_R9_Greater Western Sydney-v-Western Bulldogs,2076,1868,1860,1683,7487,3944,5804,5059,67.6,98,73,25,Win,Greater Western Sydney,Western Bulldogs
2016,22/05/2016,9,Greater Western Sydney,Western Bulldogs,3:20,Sydney Showground,3,Greater Western Sydney,Behind,Stephen Coniglio,25M 59S,1559,1,1,0,79,50,2016-05-22_R9_Greater Western Sydney-v-Western Bulldogs,2076,1868,1860,1683,7487,3944,5804,5503,73.5,98,73,25,Win,Greater Western Sydney,Western Bulldogs
2016,22/05/2016,9,Greater Western Sydney,Western Bulldogs,3:20,Sydney Showground,3,Western Bulldogs,Behind,Rushed behind,27M 1S,1621,1,0,1,79,51,2016-05-22_R9_Greater Western Sydney-v-Western Bulldogs,2076,1868,1860,1683,7487,3944,5804,5565,74.3,98,73,25,Win,Greater Western Sydney,Western Bulldogs
2016,22/05/2016,9,Greater Western Sydney,Western Bulldogs,3:20,Sydney Showground,3,Greater Western Sydney,Goal,Toby Greene,28M 25S,1705,6,6,0,85,51,2016-05-22_R9_Greater Western Sydney-v-Western Bulldogs,2076,1868,1860,1683,7487,3944,5804,5649,75.5,98,73,25,Win,Greater Western Sydney,Western Bulldogs
2016,22/05/2016,9,Greater Western Sydney,Western Bulldogs,3:20,Sydney Showground,4,Greater Western Sydney,Behind,Rushed behind,1M 31S,91,1,1,0,86,51,2016-05-22_R9_Greater Western Sydney-v-Western Bulldogs,2076,1868,1860,1683,7487,3944,5804,5895,78.7,98,73,25,Win,Greater Western Sydney,Western Bulldogs
2016,22/05/2016,9,Greater Western Sydney,Western Bulldogs,3:20,Sydney Showground,4,Western Bulldogs,Behind,Tory Dickson,3M 40S,220,1,0,1,86,52,2016-05-22_R9_Greater Western Sydney-v-Western Bulldogs,2076,1868,1860,1683,7487,3944,5804,6024,80.5,98,73,25,Win,Greater Western Sydney,Western Bulldogs
2016,22/05/2016,9,Greater Western Sydney,Western Bulldogs,3:20,Sydney Showground,4,Western Bulldogs,Goal,Tory Dickson,4M 31S,271,6,0,6,86,58,2016-05-22_R9_Greater Western Sydney-v-Western Bulldogs,2076,1868,1860,1683,7487,3944,5804,6075,81.1,98,73,25,Win,Greater Western Sydney,Western Bulldogs
2016,22/05/2016,9,Greater Western Sydney,Western Bulldogs,3:20,Sydney Showground,4,Greater Western Sydney,Goal,Toby Greene,5M 36S,336,6,6,0,92,58,2016-05-22_R9_Greater Western Sydney-v-Western Bulldogs,2076,1868,1860,1683,7487,3944,5804,6140,82,98,73,25,Win,Greater Western Sydney,Western Bulldogs
2016,22/05/2016,9,Greater Western Sydney,Western Bulldogs,3:20,Sydney Showground,4,Western Bulldogs,Goal,Tory Dickson,9M 34S,574,6,0,6,92,64,2016-05-22_R9_Greater Western Sydney-v-Western Bulldogs,2076,1868,1860,1683,7487,3944,5804,6378,85.2,98,73,25,Win,Greater Western Sydney,Western Bulldogs
2016,22/05/2016,9,Greater Western Sydney,Western Bulldogs,3:20,Sydney Showground,4,Western Bulldogs,Behind,Lin Jong,10M 41S,641,1,0,1,92,65,2016-05-22_R9_Greater Western Sydney-v-Western Bulldogs,2076,1868,1860,1683,7487,3944,5804,6445,86.1,98,73,25,Win,Greater Western Sydney,Western Bulldogs
2016,22/05/2016,9,Greater Western Sydney,Western Bulldogs,3:20,Sydney Showground,4,Greater Western Sydney,Goal,Jeremy Cameron,11M 40S,700,6,6,0,98,65,2016-05-22_R9_Greater Western Sydney-v-Western Bulldogs,2076,1868,1860,1683,7487,3944,5804,6504,86.9,98,73,25,Win,Greater Western Sydney,Western Bulldogs
2016,22/05/2016,9,Greater Western Sydney,Western Bulldogs,3:20,Sydney Showground,4,Western Bulldogs,Behind,Jake Stringer,14M 31S,871,1,0,1,98,66,2016-05-22_R9_Greater Western Sydney-v-Western Bulldogs,2076,1868,1860,1683,7487,3944,5804,6675,89.2,98,73,25,Win,Greater Western Sydney,Western Bulldogs
2016,22/05/2016,9,Greater Western Sydney,Western Bulldogs,3:20,Sydney Showground,4,Western Bulldogs,Behind,Rushed behind,18M 6S,1086,1,0,1,98,67,2016-05-22_R9_Greater Western Sydney-v-Western Bulldogs,2076,1868,1860,1683,7487,3944,5804,6890,92,98,73,25,Win,Greater Western Sydney,Western Bulldogs
2016,22/05/2016,9,Greater Western Sydney,Western Bulldogs,3:20,Sydney Showground,4,Western Bulldogs,Goal,Toby McLean,20M 21S,1221,6,0,6,98,73,2016-05-22_R9_Greater Western Sydney-v-Western Bulldogs,2076,1868,1860,1683,7487,3944,5804,7025,93.8,98,73,25,Win,Greater Western Sydney,Western Bulldogs
2016,22/05/2016,9,St Kilda,Essendon,4:40,Docklands,1,Essendon,Behind,Mitch Brown,3M 31S,211,1,0,1,0,1,2016-05-22_R9_St Kilda-v-Essendon,1602,1736,1983,1659,6980,3338,5321,211,3,109,63,46,Win,St Kilda,Essendon
2016,22/05/2016,9,St Kilda,Essendon,4:40,Docklands,1,St Kilda,Behind,Leigh Montagna,6M 22S,382,1,1,0,1,1,2016-05-22_R9_St Kilda-v-Essendon,1602,1736,1983,1659,6980,3338,5321,382,5.5,109,63,46,Win,St Kilda,Essendon
2016,22/05/2016,9,St Kilda,Essendon,4:40,Docklands,1,Essendon,Goal,Joe Daniher,8M 59S,539,6,0,6,1,7,2016-05-22_R9_St Kilda-v-Essendon,1602,1736,1983,1659,6980,3338,5321,539,7.7,109,63,46,Win,St Kilda,Essendon
2016,22/05/2016,9,St Kilda,Essendon,4:40,Docklands,1,St Kilda,Goal,Jack Steven,11M 15S,675,6,6,0,7,7,2016-05-22_R9_St Kilda-v-Essendon,1602,1736,1983,1659,6980,3338,5321,675,9.7,109,63,46,Win,St Kilda,Essendon
2016,22/05/2016,9,St Kilda,Essendon,4:40,Docklands,1,St Kilda,Behind,Paddy McCartin,13M 11S,791,1,1,0,8,7,2016-05-22_R9_St Kilda-v-Essendon,1602,1736,1983,1659,6980,3338,5321,791,11.3,109,63,46,Win,St Kilda,Essendon
2016,22/05/2016,9,St Kilda,Essendon,4:40,Docklands,1,St Kilda,Behind,David Armitage,13M 59S,839,1,1,0,9,7,2016-05-22_R9_St Kilda-v-Essendon,1602,1736,1983,1659,6980,3338,5321,839,12,109,63,46,Win,St Kilda,Essendon
2016,22/05/2016,9,St Kilda,Essendon,4:40,Docklands,1,St Kilda,Goal,Tim Membrey,14M 56S,896,6,6,0,15,7,2016-05-22_R9_St Kilda-v-Essendon,1602,1736,1983,1659,6980,3338,5321,896,12.8,109,63,46,Win,St Kilda,Essendon
2016,22/05/2016,9,St Kilda,Essendon,4:40,Docklands,1,St Kilda,Behind,Josh Bruce,19M 45S,1185,1,1,0,16,7,2016-05-22_R9_St Kilda-v-Essendon,1602,1736,1983,1659,6980,3338,5321,1185,17,109,63,46,Win,St Kilda,Essendon
2016,22/05/2016,9,St Kilda,Essendon,4:40,Docklands,1,Essendon,Behind,David Zaharakis,22M 28S,1348,1,0,1,16,8,2016-05-22_R9_St Kilda-v-Essendon,1602,1736,1983,1659,6980,3338,5321,1348,19.3,109,63,46,Win,St Kilda,Essendon
2016,22/05/2016,9,St Kilda,Essendon,4:40,Docklands,1,Essendon,Behind,Martin Gleeson,23M 24S,1404,1,0,1,16,9,2016-05-22_R9_St Kilda-v-Essendon,1602,1736,1983,1659,6980,3338,5321,1404,20.1,109,63,46,Win,St Kilda,Essendon
2016,22/05/2016,9,St Kilda,Essendon,4:40,Docklands,1,St Kilda,Behind,Tim Membrey,24M 4S,1444,1,1,0,17,9,2016-05-22_R9_St Kilda-v-Essendon,1602,1736,1983,1659,6980,3338,5321,1444,20.7,109,63,46,Win,St Kilda,Essendon
2016,22/05/2016,9,St Kilda,Essendon,4:40,Docklands,1,Essendon,Behind,Kyle Langford,25M 38S,1538,1,0,1,17,10,2016-05-22_R9_St Kilda-v-Essendon,1602,1736,1983,1659,6980,3338,5321,1538,22,109,63,46,Win,St Kilda,Essendon
2016,22/05/2016,9,St Kilda,Essendon,4:40,Docklands,2,St Kilda,Goal,Jack Newnes,2M 4S,124,6,6,0,23,10,2016-05-22_R9_St Kilda-v-Essendon,1602,1736,1983,1659,6980,3338,5321,1726,24.7,109,63,46,Win,St Kilda,Essendon
2016,22/05/2016,9,St Kilda,Essendon,4:40,Docklands,2,Essendon,Behind,Rushed behind,4M 9S,249,1,0,1,23,11,2016-05-22_R9_St Kilda-v-Essendon,1602,1736,1983,1659,6980,3338,5321,1851,26.5,109,63,46,Win,St Kilda,Essendon
2016,22/05/2016,9,St Kilda,Essendon,4:40,Docklands,2,Essendon,Goal,Mark Baguley,7M 50S,470,6,0,6,23,17,2016-05-22_R9_St Kilda-v-Essendon,1602,1736,1983,1659,6980,3338,5321,2072,29.7,109,63,46,Win,St Kilda,Essendon
2016,22/05/2016,9,St Kilda,Essendon,4:40,Docklands,2,St Kilda,Behind,Maverick Weller,11M 7S,667,1,1,0,24,17,2016-05-22_R9_St Kilda-v-Essendon,1602,1736,1983,1659,6980,3338,5321,2269,32.5,109,63,46,Win,St Kilda,Essendon
2016,22/05/2016,9,St Kilda,Essendon,4:40,Docklands,2,Essendon,Goal,Adam Cooney,14M 49S,889,6,0,6,24,23,2016-05-22_R9_St Kilda-v-Essendon,1602,1736,1983,1659,6980,3338,5321,2491,35.7,109,63,46,Win,St Kilda,Essendon
2016,22/05/2016,9,St Kilda,Essendon,4:40,Docklands,2,St Kilda,Goal,Josh Bruce,18M 52S,1132,6,6,0,30,23,2016-05-22_R9_St Kilda-v-Essendon,1602,1736,1983,1659,6980,3338,5321,2734,39.2,109,63,46,Win,St Kilda,Essendon
2016,22/05/2016,9,St Kilda,Essendon,4:40,Docklands,2,St Kilda,Behind,Maverick Weller,20M 54S,1254,1,1,0,31,23,2016-05-22_R9_St Kilda-v-Essendon,1602,1736,1983,1659,6980,3338,5321,2856,40.9,109,63,46,Win,St Kilda,Essendon
2016,22/05/2016,9,St Kilda,Essendon,4:40,Docklands,2,St Kilda,Goal,Sebastian Ross,23M 15S,1395,6,6,0,37,23,2016-05-22_R9_St Kilda-v-Essendon,1602,1736,1983,1659,6980,3338,5321,2997,42.9,109,63,46,Win,St Kilda,Essendon
2016,22/05/2016,9,St Kilda,Essendon,4:40,Docklands,2,Essendon,Goal,Kyle Langford,25M 26S,1526,6,0,6,37,29,2016-05-22_R9_St Kilda-v-Essendon,1602,1736,1983,1659,6980,3338,5321,3128,44.8,109,63,46,Win,St Kilda,Essendon
2016,22/05/2016,9,St Kilda,Essendon,4:40,Docklands,2,St Kilda,Behind,Tim Membrey,26M 37S,1597,1,1,0,38,29,2016-05-22_R9_St Kilda-v-Essendon,1602,1736,1983,1659,6980,3338,5321,3199,45.8,109,63,46,Win,St Kilda,Essendon
2016,22/05/2016,9,St Kilda,Essendon,4:40,Docklands,2,St Kilda,Behind,Tim Membrey,27M 51S,1671,1,1,0,39,29,2016-05-22_R9_St Kilda-v-Essendon,1602,1736,1983,1659,6980,3338,5321,3273,46.9,109,63,46,Win,St Kilda,Essendon
2016,22/05/2016,9,St Kilda,Essendon,4:40,Docklands,3,Essendon,Goal,Mitch Brown,1M 29S,89,6,0,6,39,35,2016-05-22_R9_St Kilda-v-Essendon,1602,1736,1983,1659,6980,3338,5321,3427,49.1,109,63,46,Win,St Kilda,Essendon
2016,22/05/2016,9,St Kilda,Essendon,4:40,Docklands,3,Essendon,Behind,Rushed behind,2M 33S,153,1,0,1,39,36,2016-05-22_R9_St Kilda-v-Essendon,1602,1736,1983,1659,6980,3338,5321,3491,50,109,63,46,Win,St Kilda,Essendon
2016,22/05/2016,9,St Kilda,Essendon,4:40,Docklands,3,St Kilda,Goal,Josh Bruce,5M 19S,319,6,6,0,45,36,2016-05-22_R9_St Kilda-v-Essendon,1602,1736,1983,1659,6980,3338,5321,3657,52.4,109,63,46,Win,St Kilda,Essendon
2016,22/05/2016,9,St Kilda,Essendon,4:40,Docklands,3,St Kilda,Behind,Jack Billings,7M 24S,444,1,1,0,46,36,2016-05-22_R9_St Kilda-v-Essendon,1602,1736,1983,1659,6980,3338,5321,3782,54.2,109,63,46,Win,St Kilda,Essendon
2016,22/05/2016,9,St Kilda,Essendon,4:40,Docklands,3,Essendon,Goal,Mitch Brown,7M 58S,478,6,0,6,46,42,2016-05-22_R9_St Kilda-v-Essendon,1602,1736,1983,1659,6980,3338,5321,3816,54.7,109,63,46,Win,St Kilda,Essendon
2016,22/05/2016,9,St Kilda,Essendon,4:40,Docklands,3,St Kilda,Goal,Paddy McCartin,9M 49S,589,6,6,0,52,42,2016-05-22_R9_St Kilda-v-Essendon,1602,1736,1983,1659,6980,3338,5321,3927,56.3,109,63,46,Win,St Kilda,Essendon
2016,22/05/2016,9,St Kilda,Essendon,4:40,Docklands,3,St Kilda,Goal,Tim Membrey,12M 56S,776,6,6,0,58,42,2016-05-22_R9_St Kilda-v-Essendon,1602,1736,1983,1659,6980,3338,5321,4114,58.9,109,63,46,Win,St Kilda,Essendon
2016,22/05/2016,9,St Kilda,Essendon,4:40,Docklands,3,St Kilda,Goal,Paddy McCartin,14M 36S,876,6,6,0,64,42,2016-05-22_R9_St Kilda-v-Essendon,1602,1736,1983,1659,6980,3338,5321,4214,60.4,109,63,46,Win,St Kilda,Essendon
2016,22/05/2016,9,St Kilda,Essendon,4:40,Docklands,3,Essendon,Behind,Adam Cooney,18M 40S,1120,1,0,1,64,43,2016-05-22_R9_St Kilda-v-Essendon,1602,1736,1983,1659,6980,3338,5321,4458,63.9,109,63,46,Win,St Kilda,Essendon
